ID,Sequence,Title,Notes,All_Day,Anchor_Type,SY_Month,SY_Day,SY_Start_Year,Origin_Gregorian_Date,Gregorian_First_Year,ShowOnCalendar,ShowInInspector,ShowNotesOnCalendar,Category,Rank,GY_Month,GY_Day,Nth,Weekday,Offset_Days,End_Gregorian_Date,End_TZ
OneOFF_StarSystem_1526,15270,V450 Andromedae (HD 13507),"Star System No. 1,526 has now been reached by the Wave Front: V450 Andromedae (HD 13507)",FALSE,GY_ONEOFF,,,,65925.6925,2080,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,28,,,,,
OneOFF_StarSystem_1527,15280,HD 39194,"Star System No. 1,527 has now been reached by the Wave Front: HD 39194",FALSE,GY_ONEOFF,,,,65984.1325,2080,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,26,,,,,
OneOFF_StarSystem_1528,15290,FN Ceti,"Star System No. 1,528 has now been reached by the Wave Front: FN Ceti",FALSE,GY_ONEOFF,,,,65998.7425,2080,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,9,,,,,
OneOFF_StarSystem_1529,15300,HD 117635,"Star System No. 1,529 has now been reached by the Wave Front: HD 117635",FALSE,GY_ONEOFF,,,,66006.0475,2080,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,17,,,,,
OneOFF_StarSystem_1530,15310,HD 204521,"Star System No. 1,530 has now been reached by the Wave Front: HD 204521",FALSE,GY_ONEOFF,,,,65889.1675,2080,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,23,,,,,
OneOFF_StarSystem_1531,15320,Delta Corvi (Algorab),"Star System No. 1,531 has now been reached by the Wave Front: Delta Corvi (Algorab)",FALSE,GY_ONEOFF,,,,66228.85,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,27,,,,,
OneOFF_StarSystem_1532,15330,Gamma Boötis (Seginus) - A,"Star System No. 1,532 has now been reached by the Wave Front: Gamma Boötis (Seginus) - A",FALSE,GY_ONEOFF,,,,66192.325,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,22,,,,,
OneOFF_StarSystem_1533,15340,Gamma Boötis (Seginus) - B,"Star System No. 1,533 has now been reached by the Wave Front: Gamma Boötis (Seginus) - B",FALSE,GY_ONEOFF,,,,66192.34583,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,22,,,,,
OneOFF_StarSystem_1534,15350,72 Ophiuchi,"Star System No. 1,534 has now been reached by the Wave Front: 72 Ophiuchi",FALSE,GY_ONEOFF,,,,66228.87083,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,27,,,,,
OneOFF_StarSystem_1535,15360,LP 791-18 (TOI-736),"Star System No. 1,535 has now been reached by the Wave Front: LP 791-18 (TOI-736)",FALSE,GY_ONEOFF,,,,66236.155,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,5,,,,,
OneOFF_StarSystem_1536,15370,Rho Indi,"Star System No. 1,536 has now been reached by the Wave Front: Rho Indi",FALSE,GY_ONEOFF,,,,66287.29,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,25,,,,,
OneOFF_StarSystem_1537,15380,Beta Columbae (Wazn),"Star System No. 1,537 has now been reached by the Wave Front: Beta Columbae (Wazn)",FALSE,GY_ONEOFF,,,,66338.425,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1538,15390,37 Ursae Majoris,"Star System No. 1,538 has now been reached by the Wave Front: 37 Ursae Majoris",FALSE,GY_ONEOFF,,,,66389.56,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,5,,,,,
OneOFF_StarSystem_1539,15400,HD 4838,"Star System No. 1,539 has now been reached by the Wave Front: HD 4838",FALSE,GY_ONEOFF,,,,66393.2125,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,9,,,,,
OneOFF_StarSystem_1540,15410,Königstuhl 1B (DENIS-P J0021.0-4244),"Star System No. 1,540 has now been reached by the Wave Front: Königstuhl 1B (DENIS-P J0021.0-4244)",FALSE,GY_ONEOFF,,,,66400.5175,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,16,,,,,
OneOFF_StarSystem_1541,15420,HD 134606,"Star System No. 1,541 has now been reached by the Wave Front: HD 134606",FALSE,GY_ONEOFF,,,,66426.085,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,11,11,,,,,
OneOFF_StarSystem_1542,15430,Iota Crateris,"Star System No. 1,542 has now been reached by the Wave Front: Iota Crateris",FALSE,GY_ONEOFF,,,,66448,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,12,3,,,,,
OneOFF_StarSystem_1543,15440,p Velorum - A,"Star System No. 1,543 has now been reached by the Wave Front: p Velorum - A",FALSE,GY_ONEOFF,,,,66448.02083,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,12,3,,,,,
OneOFF_StarSystem_1544,15450,p Velorum - B,"Star System No. 1,544 has now been reached by the Wave Front: p Velorum - B",FALSE,GY_ONEOFF,,,,66448.04167,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,12,3,,,,,
OneOFF_StarSystem_1545,15460,p Velorum - C,"Star System No. 1,545 has now been reached by the Wave Front: p Velorum - C",FALSE,GY_ONEOFF,,,,66448.0625,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,12,3,,,,,
OneOFF_StarSystem_1546,15470,AF Leporis,"Star System No. 1,546 has now been reached by the Wave Front: AF Leporis",FALSE,GY_ONEOFF,,,,66466.2625,2081,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,12,21,,,,,
OneOFF_StarSystem_1547,15480,9 Aurigae C (V398 Aurigae),"Star System No. 1,547 has now been reached by the Wave Front: 9 Aurigae C (V398 Aurigae)",FALSE,GY_ONEOFF,,,,66502.7875,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,26,,,,,
OneOFF_StarSystem_1548,15490,15 Pegasi,"Star System No. 1,548 has now been reached by the Wave Front: 15 Pegasi",FALSE,GY_ONEOFF,,,,66557.575,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,22,,,,,
OneOFF_StarSystem_1549,15500,9 Aurigae (V398 Aurigae) - B,"Star System No. 1,549 has now been reached by the Wave Front: 9 Aurigae (V398 Aurigae) - B",FALSE,GY_ONEOFF,,,,66630.625,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1550,15510,9 Aurigae (V398 Aurigae) - A,"Star System No. 1,550 has now been reached by the Wave Front: 9 Aurigae (V398 Aurigae) - A",FALSE,GY_ONEOFF,,,,66630.64583,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1551,15520,Eta Ophiuchi (Sabik) - A,"Star System No. 1,551 has now been reached by the Wave Front: Eta Ophiuchi (Sabik) - A",FALSE,GY_ONEOFF,,,,66630.66667,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1552,15530,Eta Ophiuchi (Sabik) - B,"Star System No. 1,552 has now been reached by the Wave Front: Eta Ophiuchi (Sabik) - B",FALSE,GY_ONEOFF,,,,66630.6875,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1553,15540,Zeta Sagittarii (Ascella) - A,"Star System No. 1,553 has now been reached by the Wave Front: Zeta Sagittarii (Ascella) - A",FALSE,GY_ONEOFF,,,,66630.70833,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1554,15550,Zeta Sagittarii (Ascella) - B,"Star System No. 1,554 has now been reached by the Wave Front: Zeta Sagittarii (Ascella) - B",FALSE,GY_ONEOFF,,,,66630.72917,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1555,15560,54 Cassiopeiae,"Star System No. 1,555 has now been reached by the Wave Front: 54 Cassiopeiae",FALSE,GY_ONEOFF,,,,66674.455,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,17,,,,,
OneOFF_StarSystem_1556,15570,HD 181433,"Star System No. 1,556 has now been reached by the Wave Front: HD 181433",FALSE,GY_ONEOFF,,,,66641.5825,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,14,,,,,
OneOFF_StarSystem_1557,15580,1 Hydrae,"Star System No. 1,557 has now been reached by the Wave Front: 1 Hydrae",FALSE,GY_ONEOFF,,,,66714.6325,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,26,,,,,
OneOFF_StarSystem_1558,15590,HD 144585,"Star System No. 1,558 has now been reached by the Wave Front: HD 144585",FALSE,GY_ONEOFF,,,,66784.03,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,11,4,,,,,
OneOFF_StarSystem_1559,15600,Tau³ Eridani,"Star System No. 1,559 has now been reached by the Wave Front: Tau³ Eridani",FALSE,GY_ONEOFF,,,,66849.775,2083,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,8,,,,,
OneOFF_StarSystem_1560,15610,Gacrux (Gamma Crucis),"Star System No. 1,560 has now been reached by the Wave Front: Gacrux (Gamma Crucis)",FALSE,GY_ONEOFF,,,,66849.79583,2083,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,8,,,,,
OneOFF_StarSystem_1561,15620,HD 158259,"Star System No. 1,561 has now been reached by the Wave Front: HD 158259",FALSE,GY_ONEOFF,,,,66670.8025,2082,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,13,,,,,
OneOFF_StarSystem_1562,15630,MS Draconis,"Star System No. 1,562 has now been reached by the Wave Front: MS Draconis",FALSE,GY_ONEOFF,,,,66966.655,2083,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,5,,,,,
OneOFF_StarSystem_1563,15640,59 Draconis,"Star System No. 1,563 has now been reached by the Wave Front: 59 Draconis",FALSE,GY_ONEOFF,,,,66995.875,2083,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1564,15650,Mu Draconis (Alrakis),"Star System No. 1,564 has now been reached by the Wave Front: Mu Draconis (Alrakis)",FALSE,GY_ONEOFF,,,,66995.89583,2083,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1565,15660,36 G. Doradus,"Star System No. 1,565 has now been reached by the Wave Front: 36 G. Doradus",FALSE,GY_ONEOFF,,,,67032.4,2083,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1566,15670,HR 3499,"Star System No. 1,566 has now been reached by the Wave Front: HR 3499",FALSE,GY_ONEOFF,,,,67090.84,2083,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,6,,,,,
OneOFF_StarSystem_1567,15680,HD 77825,"Star System No. 1,567 has now been reached by the Wave Front: HD 77825",FALSE,GY_ONEOFF,,,,67098.145,2083,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,14,,,,,
OneOFF_StarSystem_1568,15690,HD 73524,"Star System No. 1,568 has now been reached by the Wave Front: HD 73524",FALSE,GY_ONEOFF,,,,67215.025,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,9,,,,,
OneOFF_StarSystem_1569,15700,21 Leonis Minoris,"Star System No. 1,569 has now been reached by the Wave Front: 21 Leonis Minoris",FALSE,GY_ONEOFF,,,,67269.8125,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,3,,,,,
OneOFF_StarSystem_1570,15710,HD 179949 (Gumala),"Star System No. 1,570 has now been reached by the Wave Front: HD 179949 (Gumala)",FALSE,GY_ONEOFF,,,,67295.38,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,29,,,,,
OneOFF_StarSystem_1571,15720,PM J15545-1310,"Star System No. 1,571 has now been reached by the Wave Front: PM J15545-1310",FALSE,GY_ONEOFF,,,,67324.6,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,27,,,,,
OneOFF_StarSystem_1572,15730,LP 644-40,"Star System No. 1,572 has now been reached by the Wave Front: LP 644-40",FALSE,GY_ONEOFF,,,,67346.14975,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,19,,,,,
OneOFF_StarSystem_1573,15740,G 203-71,"Star System No. 1,573 has now been reached by the Wave Front: G 203-71",FALSE,GY_ONEOFF,,,,67346.17058,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,19,,,,,
OneOFF_StarSystem_1574,15750,2MASS J22273598+1614559,"Star System No. 1,574 has now been reached by the Wave Front: 2MASS J22273598+1614559",FALSE,GY_ONEOFF,,,,67351.6285,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,24,,,,,
OneOFF_StarSystem_1575,15760,LP 870-54,"Star System No. 1,575 has now been reached by the Wave Front: LP 870-54",FALSE,GY_ONEOFF,,,,67357.10725,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,30,,,,,
OneOFF_StarSystem_1576,15770,2MASS J17503293+1759042,"Star System No. 1,576 has now been reached by the Wave Front: 2MASS J17503293+1759042",FALSE,GY_ONEOFF,,,,67360.75975,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,2,,,,,
OneOFF_StarSystem_1577,15780,Beta Eridani (Cursa),"Star System No. 1,577 has now been reached by the Wave Front: Beta Eridani (Cursa)",FALSE,GY_ONEOFF,,,,67361.125,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1578,15790,HD 40650,"Star System No. 1,578 has now been reached by the Wave Front: HD 40650",FALSE,GY_ONEOFF,,,,67361.14583,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1579,15800,G 111-52,"Star System No. 1,579 has now been reached by the Wave Front: G 111-52",FALSE,GY_ONEOFF,,,,67361.16667,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1580,15810,G 264-20 - A,"Star System No. 1,580 has now been reached by the Wave Front: G 264-20 - A",FALSE,GY_ONEOFF,,,,67361.1875,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1581,15820,G 264-20 - B,"Star System No. 1,581 has now been reached by the Wave Front: G 264-20 - B",FALSE,GY_ONEOFF,,,,67361.20833,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1582,15830,WT 2473,"Star System No. 1,582 has now been reached by the Wave Front: WT 2473",FALSE,GY_ONEOFF,,,,67361.22917,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1583,15840,L 96-2,"Star System No. 1,583 has now been reached by the Wave Front: L 96-2",FALSE,GY_ONEOFF,,,,67361.25,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1584,15850,2MASS J23392527+3507165,"Star System No. 1,584 has now been reached by the Wave Front: 2MASS J23392527+3507165",FALSE,GY_ONEOFF,,,,67361.27083,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1585,15860,G 240-44,"Star System No. 1,585 has now been reached by the Wave Front: G 240-44",FALSE,GY_ONEOFF,,,,67361.29167,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1586,15870,EGGR 251,"Star System No. 1,586 has now been reached by the Wave Front: EGGR 251",FALSE,GY_ONEOFF,,,,67361.3125,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1587,15880,LP 368-73,"Star System No. 1,587 has now been reached by the Wave Front: LP 368-73",FALSE,GY_ONEOFF,,,,67361.33333,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1588,15890,L 95-2,"Star System No. 1,588 has now been reached by the Wave Front: L 95-2",FALSE,GY_ONEOFF,,,,67361.35417,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1589,15900,2MASS J13373116+4938367,"Star System No. 1,589 has now been reached by the Wave Front: 2MASS J13373116+4938367",FALSE,GY_ONEOFF,,,,67361.375,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1590,15910,SCR J1609-3431,"Star System No. 1,590 has now been reached by the Wave Front: SCR J1609-3431",FALSE,GY_ONEOFF,,,,67361.39583,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,3,,,,,
OneOFF_StarSystem_1591,15920,2MASS J14450958-4954540,"Star System No. 1,591 has now been reached by the Wave Front: 2MASS J14450958-4954540",FALSE,GY_ONEOFF,,,,67397.65,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1592,15930,L 149-51 - A,"Star System No. 1,592 has now been reached by the Wave Front: L 149-51 - A",FALSE,GY_ONEOFF,,,,67397.67083,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1593,15940,L 149-51 - B,"Star System No. 1,593 has now been reached by the Wave Front: L 149-51 - B",FALSE,GY_ONEOFF,,,,67397.69167,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1594,15950,HD 314741,"Star System No. 1,594 has now been reached by the Wave Front: HD 314741",FALSE,GY_ONEOFF,,,,67397.7125,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1595,15960,BD+23 3035,"Star System No. 1,595 has now been reached by the Wave Front: BD+23 3035",FALSE,GY_ONEOFF,,,,67397.73333,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1596,15970,LSPM J0747+1107,"Star System No. 1,596 has now been reached by the Wave Front: LSPM J0747+1107",FALSE,GY_ONEOFF,,,,67397.75417,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1597,15980,HD 55720,"Star System No. 1,597 has now been reached by the Wave Front: HD 55720",FALSE,GY_ONEOFF,,,,67397.775,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1598,15990,PM J19117+0500,"Star System No. 1,598 has now been reached by the Wave Front: PM J19117+0500",FALSE,GY_ONEOFF,,,,67397.79583,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1599,16000,SCR J0907-3533,"Star System No. 1,599 has now been reached by the Wave Front: SCR J0907-3533",FALSE,GY_ONEOFF,,,,67397.81667,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1600,16010,L 15-86,"Star System No. 1,600 has now been reached by the Wave Front: L 15-86",FALSE,GY_ONEOFF,,,,67397.8375,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1601,16020,UCAC4 698-055819,"Star System No. 1,601 has now been reached by the Wave Front: UCAC4 698-055819",FALSE,GY_ONEOFF,,,,67397.85833,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1602,16030,BD+49 2743 - A,"Star System No. 1,602 has now been reached by the Wave Front: BD+49 2743 - A",FALSE,GY_ONEOFF,,,,67397.87917,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1603,16040,BD+49 2743 - B,"Star System No. 1,603 has now been reached by the Wave Front: BD+49 2743 - B",FALSE,GY_ONEOFF,,,,67397.9,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1604,16050,HD 155918 - A,"Star System No. 1,604 has now been reached by the Wave Front: HD 155918 - A",FALSE,GY_ONEOFF,,,,67397.92083,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1605,16060,HD 155918 - B,"Star System No. 1,605 has now been reached by the Wave Front: HD 155918 - B",FALSE,GY_ONEOFF,,,,67397.94167,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1606,16070,StKM 2-1217,"Star System No. 1,606 has now been reached by the Wave Front: StKM 2-1217",FALSE,GY_ONEOFF,,,,67397.9625,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1607,16080,RX J0506.2+0439,"Star System No. 1,607 has now been reached by the Wave Front: RX J0506.2+0439",FALSE,GY_ONEOFF,,,,67397.98333,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,9,,,,,
OneOFF_StarSystem_1608,16090,G 135-35,"Star System No. 1,608 has now been reached by the Wave Front: G 135-35",FALSE,GY_ONEOFF,,,,67398.00417,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1609,16100,KPP 3922 - A,"Star System No. 1,609 has now been reached by the Wave Front: KPP 3922 - A",FALSE,GY_ONEOFF,,,,67398.025,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1610,16110,KPP 3922 - B,"Star System No. 1,610 has now been reached by the Wave Front: KPP 3922 - B",FALSE,GY_ONEOFF,,,,67398.04583,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1611,16120,LP 938-144,"Star System No. 1,611 has now been reached by the Wave Front: LP 938-144",FALSE,GY_ONEOFF,,,,67398.06667,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1612,16130,LP 645-49,"Star System No. 1,612 has now been reached by the Wave Front: LP 645-49",FALSE,GY_ONEOFF,,,,67398.0875,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1613,16140,G 238-54,"Star System No. 1,613 has now been reached by the Wave Front: G 238-54",FALSE,GY_ONEOFF,,,,67398.10833,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1614,16150,LP 786-22,"Star System No. 1,614 has now been reached by the Wave Front: LP 786-22",FALSE,GY_ONEOFF,,,,67398.12917,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1615,16160,G 79-46,"Star System No. 1,615 has now been reached by the Wave Front: G 79-46",FALSE,GY_ONEOFF,,,,67398.15,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1616,16170,LP 182-4,"Star System No. 1,616 has now been reached by the Wave Front: LP 182-4",FALSE,GY_ONEOFF,,,,67398.17083,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,10,,,,,
OneOFF_StarSystem_1617,16180,L 66-47,"Star System No. 1,617 has now been reached by the Wave Front: L 66-47",FALSE,GY_ONEOFF,,,,67434.175,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1618,16190,SIPS J0719-5051,"Star System No. 1,618 has now been reached by the Wave Front: SIPS J0719-5051",FALSE,GY_ONEOFF,,,,67434.19583,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1619,16200,LP 868-19,"Star System No. 1,619 has now been reached by the Wave Front: LP 868-19",FALSE,GY_ONEOFF,,,,67434.21667,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1620,16210,G 189-11,"Star System No. 1,620 has now been reached by the Wave Front: G 189-11",FALSE,GY_ONEOFF,,,,67434.2375,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1621,16220,LP 833-49,"Star System No. 1,621 has now been reached by the Wave Front: LP 833-49",FALSE,GY_ONEOFF,,,,67434.25833,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1622,16230,L 66-46,"Star System No. 1,622 has now been reached by the Wave Front: L 66-46",FALSE,GY_ONEOFF,,,,67434.27917,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1623,16240,2MASS J04235322-0006587,"Star System No. 1,623 has now been reached by the Wave Front: 2MASS J04235322-0006587",FALSE,GY_ONEOFF,,,,67434.3,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1624,16250,CD-22 13916,"Star System No. 1,624 has now been reached by the Wave Front: CD-22 13916",FALSE,GY_ONEOFF,,,,67434.32083,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1625,16260,LSPM J1909+3910,"Star System No. 1,625 has now been reached by the Wave Front: LSPM J1909+3910",FALSE,GY_ONEOFF,,,,67434.34167,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1626,16270,UCAC4 642-125473,"Star System No. 1,626 has now been reached by the Wave Front: UCAC4 642-125473",FALSE,GY_ONEOFF,,,,67434.3625,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1627,16280,2MASS J10305544-1424005,"Star System No. 1,627 has now been reached by the Wave Front: 2MASS J10305544-1424005",FALSE,GY_ONEOFF,,,,67434.38333,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1628,16290,LP 585-55 - A,"Star System No. 1,628 has now been reached by the Wave Front: LP 585-55 - A",FALSE,GY_ONEOFF,,,,67434.40417,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1629,16300,LP 585-55 - B,"Star System No. 1,629 has now been reached by the Wave Front: LP 585-55 - B",FALSE,GY_ONEOFF,,,,67434.425,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1630,16310,HD 28946,"Star System No. 1,630 has now been reached by the Wave Front: HD 28946",FALSE,GY_ONEOFF,,,,67434.44583,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1631,16320,HD 329879,"Star System No. 1,631 has now been reached by the Wave Front: HD 329879",FALSE,GY_ONEOFF,,,,67434.46667,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1632,16330,LP 566-6,"Star System No. 1,632 has now been reached by the Wave Front: LP 566-6",FALSE,GY_ONEOFF,,,,67434.4875,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1633,16340,LP 427-38,"Star System No. 1,633 has now been reached by the Wave Front: LP 427-38",FALSE,GY_ONEOFF,,,,67434.50833,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_1634,16350,L 122-81,"Star System No. 1,634 has now been reached by the Wave Front: L 122-81",FALSE,GY_ONEOFF,,,,67470.7,2084,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,20,,,,,
